date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_per_item,gross_price_total,pre_invoice_discount_pct,net_invoice_sales
2017-09-01,2018,90011186,France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",7,19.5743,137.02,0.2091,108.369118
2017-09-01,2018,90011187,France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",14,19.5743,274.04,0.2924,193.910704
2017-09-01,2018,90011189,France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",4,19.5743,78.30,0.2992,54.872640
2017-09-01,2018,90011190,France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,19.5743,215.32,0.2717,156.817556
2017-09-01,2018,90011191,France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",12,19.5743,234.89,0.2270,181.569970
2017-09-01,2018,90012033,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00,0.2847,0.000000
2017-09-01,2018,90012034,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00,0.1984,0.000000
2017-09-01,2018,90012035,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00,0.2777,0.000000
2017-09-01,2018,90012037,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00,0.2204,0.000000
2017-09-01,2018,90012038,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00,0.2947,0.000000
2017-09-01,2018,90012039,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00,0.2285,0.000000
2017-09-01,2018,90012041,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00,0.2576,0.000000
2017-09-01,2018,90013117,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57,0.1990,15.675570
2017-09-01,2018,90013118,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,19.5743,58.72,0.2634,43.253152
2017-09-01,2018,90013119,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57,0.2809,14.072787
2017-09-01,2018,90013121,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,19.5743,58.72,0.2639,43.223792
2017-09-01,2018,90013122,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.5743,39.15,0.1942,31.547070
2017-09-01,2018,90013123,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57,0.2567,14.546381
2017-09-01,2018,90016173,Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57,0.2083,15.493569
2017-09-01,2018,90016174,Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57,0.2051,15.556193
2017-09-01,2018,90016175,Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57,0.2551,14.577693
2017-09-01,2018,90022071,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",27,19.5743,528.51,0.1906,427.775994
2017-09-01,2018,90022073,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",36,19.5743,704.67,0.2834,504.966522
2017-09-01,2018,90022074,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",21,19.5743,411.06,0.2709,299.703846
2017-09-01,2018,90022075,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",12,19.5743,234.89,0.2553,174.922583
2017-09-01,2018,90022077,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",19,19.5743,371.91,0.2394,282.874746
2017-09-01,2018,90022078,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",33,19.5743,645.95,0.2882,459.787210
2017-09-01,2018,90022079,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,19.5743,215.32,0.2788,155.288784
2017-09-01,2018,90022081,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",41,19.5743,802.55,0.2957,565.235965
2017-09-01,2018,90022082,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",14,19.5743,274.04,0.2954,193.088584
2017-09-01,2018,90022083,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",24,19.5743,469.78,0.2551,349.939122
2017-09-01,2018,90023022,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,19.5743,58.72,0.2054,46.658912
2017-09-01,2018,90023023,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",8,19.5743,156.59,0.2764,113.308524
2017-09-01,2018,90023025,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",4,19.5743,78.30,0.2908,55.530360
2017-09-01,2018,90023026,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",5,19.5743,97.87,0.2998,68.528574
2017-09-01,2018,90023027,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.5743,39.15,0.2755,28.364175
2017-09-01,2018,90023029,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",4,19.5743,78.30,0.2171,61.301070
2017-09-01,2018,90023030,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57,0.2117,15.427031
2017-09-01,2018,90027207,Brazil,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",8,19.5743,156.59,0.2803,112.697823
2017-09-01,2018,70002017,India,A0418150101,"AQ Mforce Gen X","Standard 1",67,15.8753,1063.65,0.0824,976.005240
2017-09-01,2018,70002018,India,A0418150101,"AQ Mforce Gen X","Standard 1",20,15.8753,317.51,0.2956,223.654044
2017-09-01,2018,70003181,Indonesia,A0418150101,"AQ Mforce Gen X","Standard 1",14,15.8753,222.25,0.0536,210.337400
2017-09-01,2018,70003182,Indonesia,A0418150101,"AQ Mforce Gen X","Standard 1",20,15.8753,317.51,0.2378,242.006122
2017-09-01,2018,70006157,Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",6,15.8753,95.25,0.1057,85.182075
2017-09-01,2018,70006158,Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",6,15.8753,95.25,0.1875,77.390625
2017-09-01,2018,70007198,"South Korea",A0418150101,"AQ Mforce Gen X","Standard 1",17,15.8753,269.88,0.0700,250.988400
2017-09-01,2018,70007199,"South Korea",A0418150101,"AQ Mforce Gen X","Standard 1",43,15.8753,682.64,0.2551,508.498536
2017-09-01,2018,70008169,Australia,A0418150101,"AQ Mforce Gen X","Standard 1",16,15.8753,254.00,0.0953,229.793800
2017-09-01,2018,70008170,Australia,A0418150101,"AQ Mforce Gen X","Standard 1",15,15.8753,238.13,0.1896,192.980552
2017-09-01,2018,70011193,France,A0418150101,"AQ Mforce Gen X","Standard 1",13,15.8753,206.38,0.0521,195.627602
2017-09-01,2018,70011194,France,A0418150101,"AQ Mforce Gen X","Standard 1",9,15.8753,142.88,0.2046,113.646752
2017-09-01,2018,70012042,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00,0.0984,0.000000
2017-09-01,2018,70012043,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00,0.2620,0.000000
2017-09-01,2018,70013125,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75,0.0587,29.886275
2017-09-01,2018,70013126,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75,0.2501,23.809325
2017-09-01,2018,70016178,Poland,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75,0.1937,25.600025
2017-09-01,2018,70022085,USA,A0418150101,"AQ Mforce Gen X","Standard 1",5,15.8753,79.38,0.2025,63.305550
2017-09-01,2018,70023031,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",5,15.8753,79.38,0.1008,71.378496
2017-09-01,2018,80001019,China,A0418150101,"AQ Mforce Gen X","Standard 1",7,15.8753,111.13,0.2815,79.846905
2017-09-01,2018,80006154,Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",7,15.8753,111.13,0.2728,80.813736
2017-09-01,2018,80006155,Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",16,15.8753,254.00,0.2797,182.956200
2017-09-01,2018,80007195,"South Korea",A0418150101,"AQ Mforce Gen X","Standard 1",94,15.8753,1492.28,0.2990,1046.088280
2017-09-01,2018,90001021,China,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75,0.2798,22.866350
2017-09-01,2018,90002001,India,A0418150101,"AQ Mforce Gen X","Standard 1",51,15.8753,809.64,0.2490,608.039640
2017-09-01,2018,90002002,India,A0418150101,"AQ Mforce Gen X","Standard 1",72,15.8753,1143.02,0.2005,913.844490
2017-09-01,2018,90002003,India,A0418150101,"AQ Mforce Gen X","Standard 1",60,15.8753,952.52,0.2831,682.861588
2017-09-01,2018,90002005,India,A0418150101,"AQ Mforce Gen X","Standard 1",66,15.8753,1047.77,0.2121,825.537983
2017-09-01,2018,90002006,India,A0418150101,"AQ Mforce Gen X","Standard 1",85,15.8753,1349.40,0.2923,954.970380
2017-09-01,2018,90002007,India,A0418150101,"AQ Mforce Gen X","Standard 1",67,15.8753,1063.65,0.2265,822.733275
2017-09-01,2018,90002009,India,A0418150101,"AQ Mforce Gen X","Standard 1",22,15.8753,349.26,0.2156,273.959544
2017-09-01,2018,90002010,India,A0418150101,"AQ Mforce Gen X","Standard 1",20,15.8753,317.51,0.2242,246.324258
2017-09-01,2018,90002011,India,A0418150101,"AQ Mforce Gen X","Standard 1",48,15.8753,762.01,0.2902,540.874698
2017-09-01,2018,90002013,India,A0418150101,"AQ Mforce Gen X","Standard 1",83,15.8753,1317.65,0.2644,969.263340
2017-09-01,2018,90002014,India,A0418150101,"AQ Mforce Gen X","Standard 1",29,15.8753,460.38,0.2971,323.601102
2017-09-01,2018,90002015,India,A0418150101,"AQ Mforce Gen X","Standard 1",18,15.8753,285.76,0.2860,204.032640
2017-09-01,2018,90003179,Indonesia,A0418150101,"AQ Mforce Gen X","Standard 1",9,15.8753,142.88,0.2193,111.546416
2017-09-01,2018,90006153,Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",11,15.8753,174.63,0.2970,122.764890
2017-09-01,2018,90007197,"South Korea",A0418150101,"AQ Mforce Gen X","Standard 1",32,15.8753,508.01,0.2031,404.833169
2017-09-01,2018,90008165,Australia,A0418150101,"AQ Mforce Gen X","Standard 1",19,15.8753,301.63,0.2849,215.695613
2017-09-01,2018,90008166,Australia,A0418150101,"AQ Mforce Gen X","Standard 1",4,15.8753,63.50,0.2884,45.186600
2017-09-01,2018,90008167,Australia,A0418150101,"AQ Mforce Gen X","Standard 1",7,15.8753,111.13,0.1947,89.492989
2017-09-01,2018,90011185,France,A0418150101,"AQ Mforce Gen X","Standard 1",8,15.8753,127.00,0.2779,91.706700
2017-09-01,2018,90011186,France,A0418150101,"AQ Mforce Gen X","Standard 1",5,15.8753,79.38,0.2091,62.781642
2017-09-01,2018,90011187,France,A0418150101,"AQ Mforce Gen X","Standard 1",4,15.8753,63.50,0.2924,44.932600
2017-09-01,2018,90011189,France,A0418150101,"AQ Mforce Gen X","Standard 1",11,15.8753,174.63,0.2992,122.380704
2017-09-01,2018,90011190,France,A0418150101,"AQ Mforce Gen X","Standard 1",7,15.8753,111.13,0.2717,80.935979
2017-09-01,2018,90011191,France,A0418150101,"AQ Mforce Gen X","Standard 1",9,15.8753,142.88,0.2270,110.446240
2017-09-01,2018,90012033,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00,0.2847,0.000000
2017-09-01,2018,90012034,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00,0.1984,0.000000
2017-09-01,2018,90012035,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00,0.2777,0.000000
2017-09-01,2018,90012037,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00,0.2204,0.000000
2017-09-01,2018,90012038,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00,0.2947,0.000000
2017-09-01,2018,90012039,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00,0.2285,0.000000
2017-09-01,2018,90012041,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00,0.2576,0.000000
2017-09-01,2018,90013117,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63,0.1990,38.151630
2017-09-01,2018,90013118,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88,0.2634,11.697208
2017-09-01,2018,90013119,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63,0.2809,34.250733
2017-09-01,2018,90013121,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63,0.2639,35.060443
2017-09-01,2018,90013122,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88,0.1942,12.796104
2017-09-01,2018,90013123,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75,0.2567,23.599775
2017-09-01,2018,90016171,Poland,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88,0.2733,11.539996
2017-09-01,2018,90016173,Poland,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88,0.2083,12.572196
2017-09-01,2018,90016174,Poland,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88,0.2051,12.623012
2017-09-01,2018,90016175,Poland,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88,0.2551,11.829012
2017-09-01,2018,90022071,USA,A0418150101,"AQ Mforce Gen X","Standard 1",8,15.8753,127.00,0.1906,102.793800
2017-09-01,2018,90022073,USA,A0418150101,"AQ Mforce Gen X","Standard 1",35,15.8753,555.64,0.2834,398.171624
2017-09-01,2018,90022074,USA,A0418150101,"AQ Mforce Gen X","Standard 1",27,15.8753,428.63,0.2709,312.514133
2017-09-01,2018,90022075,USA,A0418150101,"AQ Mforce Gen X","Standard 1",44,15.8753,698.51,0.2553,520.180397
2017-09-01,2018,90022077,USA,A0418150101,"AQ Mforce Gen X","Standard 1",16,15.8753,254.00,0.2394,193.192400
2017-09-01,2018,90022078,USA,A0418150101,"AQ Mforce Gen X","Standard 1",11,15.8753,174.63,0.2882,124.301634
2017-09-01,2018,90022079,USA,A0418150101,"AQ Mforce Gen X","Standard 1",16,15.8753,254.00,0.2788,183.184800
2017-09-01,2018,90022081,USA,A0418150101,"AQ Mforce Gen X","Standard 1",43,15.8753,682.64,0.2957,480.783352
2017-09-01,2018,90022082,USA,A0418150101,"AQ Mforce Gen X","Standard 1",27,15.8753,428.63,0.2954,302.012698
2017-09-01,2018,90022083,USA,A0418150101,"AQ Mforce Gen X","Standard 1",41,15.8753,650.89,0.2551,484.847961
2017-09-01,2018,90023022,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63,0.2054,37.846798
2017-09-01,2018,90023023,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",9,15.8753,142.88,0.2764,103.387968
2017-09-01,2018,90023025,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75,0.2908,22.517100
2017-09-01,2018,90023026,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",4,15.8753,63.50,0.2998,44.462700
2017-09-01,2018,90023027,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63,0.2755,34.507935
2017-09-01,2018,90023029,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75,0.2171,24.857075
2017-09-01,2018,90023030,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",5,15.8753,79.38,0.2117,62.575254
2017-09-01,2018,90027207,Brazil,A0418150101,"AQ Mforce Gen X","Standard 1",12,15.8753,190.50,0.2803,137.102850
2017-09-01,2018,70002017,India,A0418150102,"AQ Mforce Gen X","Standard 2",17,16.6281,282.68,0.0824,259.387168
2017-09-01,2018,70002018,India,A0418150102,"AQ Mforce Gen X","Standard 2",75,16.6281,1247.11,0.2956,878.464284
2017-09-01,2018,70003181,Indonesia,A0418150102,"AQ Mforce Gen X","Standard 2",26,16.6281,432.33,0.0536,409.157112
2017-09-01,2018,70003182,Indonesia,A0418150102,"AQ Mforce Gen X","Standard 2",4,16.6281,66.51,0.2378,50.693922
2017-09-01,2018,70006157,Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",10,16.6281,166.28,0.1057,148.704204
2017-09-01,2018,70006158,Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77,0.1875,81.063125
2017-09-01,2018,70007198,"South Korea",A0418150102,"AQ Mforce Gen X","Standard 2",14,16.6281,232.79,0.0700,216.494700
2017-09-01,2018,70007199,"South Korea",A0418150102,"AQ Mforce Gen X","Standard 2",30,16.6281,498.84,0.2551,371.585916
2017-09-01,2018,70008169,Australia,A0418150102,"AQ Mforce Gen X","Standard 2",23,16.6281,382.45,0.0953,346.002515
2017-09-01,2018,70008170,Australia,A0418150102,"AQ Mforce Gen X","Standard 2",23,16.6281,382.45,0.1896,309.937480
2017-09-01,2018,70011193,France,A0418150102,"AQ Mforce Gen X","Standard 2",10,16.6281,166.28,0.0521,157.616812
2017-09-01,2018,70011194,France,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26,0.2046,26.455004
2017-09-01,2018,70012042,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00,0.0984,0.000000
2017-09-01,2018,70012043,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00,0.2620,0.000000
2017-09-01,2018,70013125,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",4,16.6281,66.51,0.0587,62.605863
2017-09-01,2018,70013126,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88,0.2501,37.405012
2017-09-01,2018,70016177,Poland,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26,0.0856,30.412944
2017-09-01,2018,70016178,Poland,A0418150102,"AQ Mforce Gen X","Standard 2",1,16.6281,16.63,0.1937,13.408769
2017-09-01,2018,70022085,USA,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77,0.2025,79.566575
2017-09-01,2018,70023031,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88,0.1008,44.852096
2017-09-01,2018,80001019,China,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77,0.2815,71.684745
2017-09-01,2018,80006154,Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",42,16.6281,698.38,0.2728,507.861936
2017-09-01,2018,80006155,Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",47,16.6281,781.52,0.2797,562.928856
2017-09-01,2018,80007195,"South Korea",A0418150102,"AQ Mforce Gen X","Standard 2",178,16.6281,2959.80,0.2990,2074.819800
2017-09-01,2018,90001021,China,A0418150102,"AQ Mforce Gen X","Standard 2",4,16.6281,66.51,0.2798,47.900502
2017-09-01,2018,90002001,India,A0418150102,"AQ Mforce Gen X","Standard 2",16,16.6281,266.05,0.2490,199.803550
2017-09-01,2018,90002002,India,A0418150102,"AQ Mforce Gen X","Standard 2",18,16.6281,299.31,0.2005,239.298345
2017-09-01,2018,90002003,India,A0418150102,"AQ Mforce Gen X","Standard 2",85,16.6281,1413.39,0.2831,1013.259291
2017-09-01,2018,90002005,India,A0418150102,"AQ Mforce Gen X","Standard 2",72,16.6281,1197.22,0.2121,943.289638
2017-09-01,2018,90002006,India,A0418150102,"AQ Mforce Gen X","Standard 2",34,16.6281,565.36,0.2923,400.105272
2017-09-01,2018,90002007,India,A0418150102,"AQ Mforce Gen X","Standard 2",18,16.6281,299.31,0.2265,231.516285
2017-09-01,2018,90002009,India,A0418150102,"AQ Mforce Gen X","Standard 2",75,16.6281,1247.11,0.2156,978.233084
2017-09-01,2018,90002010,India,A0418150102,"AQ Mforce Gen X","Standard 2",89,16.6281,1479.90,0.2242,1148.106420
2017-09-01,2018,90002011,India,A0418150102,"AQ Mforce Gen X","Standard 2",79,16.6281,1313.62,0.2902,932.407476
2017-09-01,2018,90002013,India,A0418150102,"AQ Mforce Gen X","Standard 2",32,16.6281,532.10,0.2644,391.412760
2017-09-01,2018,90002014,India,A0418150102,"AQ Mforce Gen X","Standard 2",81,16.6281,1346.88,0.2971,946.721952
2017-09-01,2018,90002015,India,A0418150102,"AQ Mforce Gen X","Standard 2",55,16.6281,914.55,0.2860,652.988700
2017-09-01,2018,90003179,Indonesia,A0418150102,"AQ Mforce Gen X","Standard 2",17,16.6281,282.68,0.2193,220.688276
2017-09-01,2018,90006153,Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88,0.2970,35.065640
2017-09-01,2018,90007197,"South Korea",A0418150102,"AQ Mforce Gen X","Standard 2",11,16.6281,182.91,0.2031,145.760979
2017-09-01,2018,90008165,Australia,A0418150102,"AQ Mforce Gen X","Standard 2",13,16.6281,216.17,0.2849,154.583167
2017-09-01,2018,90008166,Australia,A0418150102,"AQ Mforce Gen X","Standard 2",21,16.6281,349.19,0.2884,248.483604
2017-09-01,2018,90008167,Australia,A0418150102,"AQ Mforce Gen X","Standard 2",9,16.6281,149.65,0.1947,120.513145
2017-09-01,2018,90011185,France,A0418150102,"AQ Mforce Gen X","Standard 2",7,16.6281,116.40,0.2779,84.052440
2017-09-01,2018,90011186,France,A0418150102,"AQ Mforce Gen X","Standard 2",10,16.6281,166.28,0.2091,131.510852
2017-09-01,2018,90011187,France,A0418150102,"AQ Mforce Gen X","Standard 2",16,16.6281,266.05,0.2924,188.256980
2017-09-01,2018,90011189,France,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77,0.2992,69.918816
2017-09-01,2018,90011190,France,A0418150102,"AQ Mforce Gen X","Standard 2",9,16.6281,149.65,0.2717,108.990095
2017-09-01,2018,90011191,France,A0418150102,"AQ Mforce Gen X","Standard 2",7,16.6281,116.40,0.2270,89.977200
2017-09-01,2018,90012033,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00,0.2847,0.000000
2017-09-01,2018,90012034,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00,0.1984,0.000000
2017-09-01,2018,90012035,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00,0.2777,0.000000
2017-09-01,2018,90012037,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00,0.2204,0.000000
2017-09-01,2018,90012038,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00,0.2947,0.000000
2017-09-01,2018,90012039,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00,0.2285,0.000000
2017-09-01,2018,90012041,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00,0.2576,0.000000
2017-09-01,2018,90013117,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",4,16.6281,66.51,0.1990,53.274510
2017-09-01,2018,90013118,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",1,16.6281,16.63,0.2634,12.249658
2017-09-01,2018,90013119,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88,0.2809,35.868708
2017-09-01,2018,90013121,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88,0.2639,36.716668
2017-09-01,2018,90013122,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88,0.1942,40.193304
2017-09-01,2018,90013123,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26,0.2567,24.722158
2017-09-01,2018,90016171,Poland,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26,0.2733,24.170042
2017-09-01,2018,90016173,Poland,A0418150102,"AQ Mforce Gen X","Standard 2",1,16.6281,16.63,0.2083,13.165971
2017-09-01,2018,90022071,USA,A0418150102,"AQ Mforce Gen X","Standard 2",22,16.6281,365.82,0.1906,296.094708
2017-09-01,2018,90022073,USA,A0418150102,"AQ Mforce Gen X","Standard 2",17,16.6281,282.68,0.2834,202.568488
2017-09-01,2018,90022074,USA,A0418150102,"AQ Mforce Gen X","Standard 2",56,16.6281,931.17,0.2709,678.916047
2017-09-01,2018,90022075,USA,A0418150102,"AQ Mforce Gen X","Standard 2",9,16.6281,149.65,0.2553,111.444355
2017-09-01,2018,90022077,USA,A0418150102,"AQ Mforce Gen X","Standard 2",34,16.6281,565.36,0.2394,430.012816
2017-09-01,2018,90022078,USA,A0418150102,"AQ Mforce Gen X","Standard 2",45,16.6281,748.26,0.2882,532.611468
2017-09-01,2018,90022079,USA,A0418150102,"AQ Mforce Gen X","Standard 2",25,16.6281,415.70,0.2788,299.802840
2017-09-01,2018,90022081,USA,A0418150102,"AQ Mforce Gen X","Standard 2",64,16.6281,1064.20,0.2957,749.516060
2017-09-01,2018,90022082,USA,A0418150102,"AQ Mforce Gen X","Standard 2",11,16.6281,182.91,0.2954,128.878386
2017-09-01,2018,90022083,USA,A0418150102,"AQ Mforce Gen X","Standard 2",13,16.6281,216.17,0.2551,161.025033
2017-09-01,2018,90023022,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26,0.2054,26.428396
